Customer ID,InvoiceDate,Recency,Purchase_Frequency,Monetary_Value,R_Score,F_Score,M_Score,RFM_Score,Customer_Tenure,Average_Order_Value,Purchase_Velocity,Daily_Value,Engagement_Score,CLV_Segment
16935,2010-11-23 09:16:00,381,3,530.86,2,3,2,232,381,176.95333333333335,0.007853403141361256,1.3896858638743457,1143,Low Value
16936,2011-11-14 11:04:00,25,2,548.29,4,3,2,432,25,274.145,0.07692307692307693,21.088076923076922,50,Low Value
16937,2010-07-28 17:56:00,498,1,196.25,1,2,1,121,498,196.25,0.002004008016032064,0.39328657314629256,498,Low Value
16938,2011-12-01 10:20:00,8,9,6995.360000000001,5,5,5,555,8,777.2622222222222,1.0,777.2622222222222,72,High Value
16939,2010-08-08 12:24:00,488,3,433.85,1,3,2,132,488,144.61666666666667,0.006134969325153374,0.8872188139059305,1464,Low Value
16940,2011-10-18 13:15:00,51,8,6427.66,4,5,5,455,51,803.4575,0.15384615384615385,123.60884615384614,408,High Value
16941,2010-04-07 11:13:00,611,1,33.0,1,2,1,121,611,33.0,0.0016339869281045752,0.05392156862745098,611,Low Value
16942,2011-11-27 12:40:00,12,9,1904.99,5,5,4,554,12,211.66555555555556,0.6923076923076923,146.5376923076923,108,Low Value
16943,2011-05-12 11:57:00,211,5,1299.49,2,4,4,244,211,259.898,0.02358490566037736,6.129669811320754,1055,Low Value
16944,2010-04-09 11:03:00,609,1,101.36,1,2,1,121,609,101.36,0.001639344262295082,0.1661639344262295,609,Low Value
16945,2011-11-18 11:39:00,21,33,8548.16,4,5,5,455,21,259.0351515151515,1.5,388.5527272727273,693,High Value
16946,2010-11-21 14:06:00,382,5,1222.04,2,4,4,244,382,244.408,0.013054830287206266,3.190704960835509,1910,Low Value
16947,2011-04-18 09:38:00,235,5,955.21,2,4,3,243,235,191.042,0.0211864406779661,4.0475,1175,Low Value
16948,2011-07-24 12:46:00,138,7,868.77,3,4,3,343,138,124.11,0.050359712230215826,6.250143884892086,966,Low Value
16949,2011-12-06 11:07:00,3,6,1286.27,5,4,4,544,3,214.37833333333333,1.5,321.5675,18,Low Value
16950,2011-10-14 09:06:00,56,10,3541.77,4,5,5,455,56,354.177,0.17543859649122806,62.136315789473684,560,Medium Value
16951,2011-07-28 12:05:00,134,3,1277.75,3,3,4,334,134,425.9166666666667,0.022222222222222223,9.464814814814815,402,Low Value
16952,2011-08-22 13:03:00,108,5,795.83,3,4,3,343,108,159.166,0.045871559633027525,7.301192660550459,540,Low Value
16953,2011-11-09 15:54:00,29,1,20.8,4,2,1,421,29,20.8,0.03333333333333333,0.6933333333333334,29,Low Value
16954,2011-12-09 09:46:00,0,20,6081.88,5,5,5,555,0,304.094,20.0,6081.88,0,High Value
16955,2011-06-08 10:36:00,184,6,1120.31,3,4,3,343,184,186.71833333333333,0.032432432432432434,6.0557297297297294,1104,Low Value
16956,2011-11-22 08:56:00,17,1,308.74,5,2,2,522,17,308.74,0.05555555555555555,17.15222222222222,17,Low Value
16957,2011-04-14 13:56:00,238,2,416.64,2,3,2,232,238,208.32,0.008368200836820083,1.7432635983263598,476,Low Value
16958,2010-09-30 14:25:00,434,1,778.49,1,2,3,123,434,778.49,0.0022988505747126436,1.789632183908046,434,Low Value
16959,2011-09-13 15:03:00,86,1,117.35000000000001,3,2,1,321,86,117.35000000000001,0.011494252873563218,1.3488505747126438,86,Low Value
16960,2011-11-01 11:35:00,38,8,1990.88,4,5,4,454,38,248.86,0.20512820512820512,51.04820512820513,304,Low Value
16961,2011-08-15 13:46:00,115,3,794.56,3,3,3,333,115,264.8533333333333,0.02586206896551724,6.849655172413793,345,Low Value
16962,2010-10-26 11:36:00,409,1,251.04,2,2,1,221,409,251.04,0.0024390243902439024,0.6122926829268293,409,Low Value
16963,2011-06-05 13:48:00,186,1,110.55000000000001,3,2,1,321,186,110.55000000000001,0.0053475935828877,0.5911764705882353,186,Low Value
16964,2009-12-06 12:53:00,732,2,207.85,1,3,1,131,732,103.925,0.002728512960436562,0.2835607094133697,1464,Low Value
16965,2011-04-27 12:08:00,226,1,201.19,2,2,1,221,226,201.19,0.004405286343612335,0.8862995594713656,226,Low Value
16966,2011-12-01 13:40:00,7,7,2154.97,5,4,4,544,7,307.8528571428571,0.875,269.37125,49,Low Value
16967,2011-06-03 14:24:00,188,1,319.02,3,2,2,322,188,319.02,0.005291005291005291,1.6879365079365078,188,Low Value
16968,2011-12-05 15:02:00,3,2,439.43,5,3,2,532,3,219.715,0.5,109.8575,6,Low Value
16969,2011-10-31 13:12:00,38,3,650.41,4,3,3,433,38,216.8033333333333,0.07692307692307693,16.677179487179487,114,Low Value
16970,2010-03-23 13:50:00,625,1,71.4,1,2,1,121,625,71.4,0.001597444089456869,0.11405750798722046,625,Low Value
16971,2011-11-01 15:06:00,37,1,357.21,4,2,2,422,37,357.21,0.02631578947368421,9.400263157894736,37,Low Value
16972,2010-11-22 10:59:00,382,2,749.0,2,3,3,233,382,374.5,0.005221932114882507,1.9556135770234986,764,Low Value
16973,2010-11-18 13:56:00,385,1,127.0,2,2,1,221,385,127.0,0.0025906735751295338,0.3290155440414508,385,Low Value
16974,2010-07-05 10:18:00,522,2,365.5,1,3,2,132,522,182.75,0.0038240917782026767,0.6988527724665392,1044,Low Value
16975,2010-10-12 17:53:00,422,3,926.12,1,3,3,133,422,308.70666666666665,0.0070921985815602835,2.1894089834515365,1266,Low Value
16976,2011-03-17 16:33:00,266,1,251.51999999999998,2,2,1,221,266,251.51999999999998,0.003745318352059925,0.9420224719101123,266,Low Value
16977,2010-11-09 13:17:00,394,4,496.0,2,4,2,242,394,124.0,0.010126582278481013,1.2556962025316456,1576,Low Value
16978,2011-09-23 12:50:00,77,3,768.88,3,3,3,333,77,256.29333333333335,0.038461538461538464,9.857435897435897,231,Low Value
16979,2011-12-06 12:21:00,3,9,2859.74,5,5,4,554,3,317.74888888888887,2.25,714.935,27,Medium Value
16980,2011-03-29 16:36:00,254,3,1422.8300000000002,2,3,4,234,254,474.2766666666667,0.011764705882352941,5.579725490196079,762,Low Value
16982,2011-10-10 12:28:00,60,1,384.06,3,2,2,322,60,384.06,0.01639344262295082,6.296065573770492,60,Low Value
16983,2011-11-27 12:10:00,12,11,3490.5299999999997,5,5,5,555,12,317.3209090909091,0.8461538461538461,268.5023076923077,132,Medium Value
16984,2011-09-12 13:43:00,87,9,10350.53,3,5,5,355,87,1150.058888888889,0.10227272727272728,117.6196590909091,783,High Value
16985,2011-11-22 13:33:00,16,23,10923.16,5,5,5,555,16,474.92,1.3529411764705883,642.5388235294117,368,High Value
16986,2011-11-10 11:55:00,29,11,4888.75,4,5,5,455,29,444.4318181818182,0.36666666666666664,162.95833333333334,319,Medium Value
16987,2011-12-06 17:26:00,2,11,2521.4,5,5,4,554,2,229.21818181818182,3.6666666666666665,840.4666666666667,22,Medium Value
16988,2011-12-04 16:02:00,4,2,382.67,5,3,2,532,4,191.335,0.4,76.534,8,Low Value
16989,2011-12-02 16:39:00,6,6,1133.25,5,4,3,543,6,188.875,0.8571428571428571,161.89285714285714,36,Low Value
16990,2011-05-05 08:30:00,218,2,344.0,2,3,2,232,218,172.0,0.0091324200913242,1.5707762557077625,436,Low Value
16991,2010-10-14 14:08:00,420,1,1041.21,1,2,3,123,420,1041.21,0.0023752969121140144,2.473182897862233,420,Low Value
16992,2011-11-29 11:50:00,10,13,5476.5,5,5,5,555,10,421.2692307692308,1.1818181818181819,497.8636363636364,130,High Value
16993,2010-09-02 12:16:00,463,2,1950.9499999999998,1,3,4,134,463,975.4749999999999,0.004310344827586207,4.204633620689655,926,Low Value
16996,2011-11-09 16:43:00,29,9,2123.61,4,5,4,454,29,235.95666666666668,0.3,70.787,261,Low Value
16997,2011-02-24 17:28:00,287,3,702.0,2,3,3,233,287,234.0,0.010416666666666666,2.4375,861,Low Value
16998,2011-07-13 09:44:00,149,5,402.0,3,4,2,342,149,80.4,0.03333333333333333,2.68,745,Low Value
16999,2011-11-16 13:53:00,22,2,484.82,4,3,2,432,22,242.41,0.08695652173913043,21.07913043478261,44,Low Value
17000,2010-11-08 13:35:00,395,2,406.3,2,3,2,232,395,203.15,0.005050505050505051,1.026010101010101,790,Low Value
17001,2011-12-09 09:38:00,0,19,6640.8,5,5,5,555,0,349.5157894736842,19.0,6640.8,0,High Value
17002,2011-09-15 12:40:00,85,7,2571.55,3,4,4,344,85,367.36428571428576,0.08139534883720931,29.901744186046514,595,Medium Value
17003,2010-11-02 13:15:00,401,4,828.21,2,4,3,243,401,207.0525,0.009950248756218905,2.060223880597015,1604,Low Value
17004,2011-10-24 14:25:00,45,4,2324.36,4,4,4,444,45,581.09,0.08695652173913043,50.52956521739131,180,Medium Value
17005,2010-08-26 10:57:00,470,2,622.36,1,3,3,133,470,311.18,0.004246284501061571,1.3213588110403398,940,Low Value
17006,2011-12-05 12:09:00,4,8,1635.27,5,5,4,554,4,204.40875,1.6,327.054,32,Low Value
17007,2011-10-20 10:47:00,50,7,1120.1,4,4,3,443,50,160.0142857142857,0.13725490196078433,21.962745098039214,350,Low Value
17008,2010-10-06 15:19:00,428,1,81.36,1,2,1,121,428,81.36,0.002331002331002331,0.18965034965034966,428,Low Value
17009,2010-06-06 16:01:00,550,1,242.06,1,2,1,121,550,242.06,0.0018148820326678765,0.4393103448275862,550,Low Value
17010,2011-11-21 14:49:00,17,1,195.36,5,2,1,521,17,195.36,0.05555555555555555,10.853333333333333,17,Low Value
17011,2011-11-09 13:30:00,29,3,671.7,4,3,3,433,29,223.9,0.1,22.39,87,Low Value
17012,2009-12-14 17:34:00,724,1,360.61,1,2,2,122,724,360.61,0.001379310344827586,0.49739310344827586,724,Low Value
17014,2011-12-01 14:09:00,7,3,583.4300000000001,5,3,2,532,7,194.4766666666667,0.375,72.92875000000001,21,Low Value
17015,2011-11-11 10:45:00,28,3,1838.6100000000001,4,3,4,434,28,612.87,0.10344827586206896,63.40034482758621,84,Low Value
17016,2010-05-12 12:32:00,576,1,552.4,1,2,2,122,576,552.4,0.0017331022530329288,0.95736568457539,576,Low Value
17017,2011-12-07 09:32:00,2,29,12576.99,5,5,5,555,2,433.68931034482756,9.666666666666666,4192.33,58,High Value
17018,2011-10-30 11:42:00,40,6,2287.7,4,4,4,444,40,381.2833333333333,0.14634146341463414,55.79756097560975,240,Medium Value
17019,2011-11-28 13:06:00,10,11,3602.29,5,5,5,555,10,327.4809090909091,1.0,327.4809090909091,110,Medium Value
17020,2010-06-15 13:06:00,541,2,935.62,1,3,3,133,541,467.81,0.0036900369003690036,1.7262361623616236,1082,Low Value
17021,2010-09-23 20:01:00,441,6,1182.22,1,4,3,143,441,197.03666666666666,0.013574660633484163,2.6747058823529413,2646,Low Value
17022,2011-11-08 17:09:00,30,2,260.0,4,3,1,431,30,130.0,0.06451612903225806,8.387096774193548,60,Low Value
17023,2010-10-18 15:37:00,416,3,800.18,1,3,3,133,416,266.72666666666663,0.007194244604316547,1.9188968824940047,1248,Low Value
17024,2011-10-25 13:47:00,44,3,95.85,4,3,1,431,44,31.95,0.06666666666666667,2.13,132,Low Value
17025,2011-10-10 09:06:00,60,5,1349.67,3,4,4,344,60,269.934,0.08196721311475409,22.125737704918034,300,Low Value
17026,2011-06-07 14:28:00,184,3,175.82999999999998,3,3,1,331,184,58.60999999999999,0.016216216216216217,0.9504324324324324,552,Low Value
17027,2011-09-22 12:24:00,78,9,1310.63,3,5,4,354,78,145.62555555555556,0.11392405063291139,16.590253164556962,702,Low Value
17028,2010-05-07 15:33:00,580,3,1593.83,1,3,4,134,580,531.2766666666666,0.0051635111876075735,2.743253012048193,1740,Low Value
17029,2011-08-21 11:06:00,110,7,2137.3,3,4,4,344,110,305.3285714285715,0.06306306306306306,19.254954954954957,770,Low Value
17030,2011-10-07 08:49:00,63,1,146.87,3,2,1,321,63,146.87,0.015625,2.29484375,63,Low Value
17031,2011-11-28 10:23:00,11,6,2773.85,5,4,4,544,11,462.30833333333334,0.5,231.15416666666667,66,Medium Value
17032,2010-06-10 12:16:00,547,8,2984.32,1,5,5,155,547,373.04,0.014598540145985401,5.445839416058394,4376,Medium Value
17033,2011-09-14 14:34:00,85,4,1332.79,3,4,4,344,85,333.1975,0.046511627906976744,15.497558139534883,340,Low Value
17034,2011-11-23 15:14:00,15,5,1276.42,5,4,4,544,15,255.28400000000002,0.3125,79.77625,75,Low Value
17035,2011-04-08 11:23:00,245,4,613.59,2,4,3,243,245,153.3975,0.016260162601626018,2.494268292682927,980,Low Value
17036,2010-11-21 14:26:00,382,1,176.9,2,2,1,221,382,176.9,0.0026109660574412533,0.4618798955613577,382,Low Value
17037,2011-09-13 12:49:00,87,1,1267.32,3,2,4,324,87,1267.32,0.011363636363636364,14.401363636363635,87,Low Value
17038,2011-11-09 13:50:00,29,2,743.17,4,3,3,433,29,371.585,0.06666666666666667,24.772333333333332,58,Low Value
17039,2010-04-14 12:56:00,603,1,1954.99,1,2,4,124,603,1954.99,0.0016556291390728477,3.2367384105960264,603,Low Value
17040,2011-07-25 10:19:00,137,2,463.25,3,3,2,332,137,231.625,0.014492753623188406,3.3568840579710146,274,Low Value
17041,2011-11-13 11:21:00,26,6,1655.2,4,4,4,444,26,275.8666666666667,0.2222222222222222,61.303703703703704,156,Low Value
17042,2011-12-07 12:26:00,2,5,1036.58,5,4,3,543,2,207.31599999999997,1.6666666666666667,345.52666666666664,10,Low Value
17043,2011-11-07 15:33:00,31,8,2593.65,4,5,4,454,31,324.20625,0.25,81.0515625,248,Medium Value
17044,2011-11-14 14:28:00,24,12,11962.3,4,5,5,455,24,996.8583333333332,0.48,478.49199999999996,288,High Value
17045,2011-08-18 17:09:00,112,5,827.6800000000001,3,4,3,343,112,165.536,0.04424778761061947,7.324601769911505,560,Low Value
17046,2011-07-05 14:24:00,156,5,1906.07,3,4,4,344,156,381.214,0.03184713375796178,12.140573248407643,780,Low Value
17047,2011-09-15 13:27:00,84,6,2289.23,3,4,4,344,84,381.53833333333336,0.07058823529411765,26.932117647058824,504,Medium Value
17048,2011-08-14 11:49:00,117,7,2071.68,3,4,4,344,117,295.9542857142857,0.059322033898305086,17.556610169491524,819,Low Value
17049,2011-12-07 10:48:00,2,19,9942.53,5,5,5,555,2,523.291052631579,6.333333333333333,3314.1766666666667,38,High Value
17050,2011-09-04 13:48:00,95,11,4648.59,3,5,5,355,95,422.59909090909093,0.11458333333333333,48.4228125,1045,Medium Value
17051,2011-05-29 14:13:00,193,4,706.49,2,4,3,243,193,176.6225,0.020618556701030927,3.6417010309278353,772,Low Value
17052,2011-11-11 14:50:00,27,1,399.09,4,2,2,422,27,399.09,0.03571428571428571,14.253214285714284,27,Low Value
17053,2011-08-01 10:23:00,130,1,498.48,3,2,2,322,130,498.48,0.007633587786259542,3.8051908396946565,130,Low Value
17054,2011-11-11 12:56:00,27,5,1356.33,4,4,4,444,27,271.26599999999996,0.17857142857142858,48.44035714285714,135,Low Value
17055,2010-09-20 12:21:00,445,1,232.85,1,2,1,121,445,232.85,0.002242152466367713,0.522085201793722,445,Low Value
17056,2009-12-01 12:55:00,737,1,128.60000000000002,1,2,1,121,737,128.60000000000002,0.0013550135501355014,0.1742547425474255,737,Low Value
17057,2010-04-22 19:21:00,595,1,294.74,1,2,2,122,595,294.74,0.0016778523489932886,0.49453020134228187,595,Low Value
17058,2011-09-19 10:13:00,81,3,1179.89,3,3,3,333,81,393.2966666666667,0.036585365853658534,14.388902439024392,243,Low Value
17059,2011-11-10 12:27:00,29,9,4864.57,4,5,5,455,29,540.5077777777777,0.3,162.15233333333333,261,Medium Value
17060,2011-03-18 13:27:00,265,1,234.24,2,2,1,221,265,234.24,0.0037593984962406013,0.8806015037593985,265,Low Value
17061,2011-09-27 11:24:00,73,11,5232.2300000000005,3,5,5,355,73,475.65727272727275,0.14864864864864866,70.70581081081082,803,Medium Value
17062,2011-01-30 11:01:00,313,6,889.75,2,4,3,243,313,148.29166666666666,0.01910828025477707,2.8335987261146496,1878,Low Value
17063,2011-11-18 16:19:00,20,13,3638.53,4,5,5,455,20,279.8869230769231,0.6190476190476191,173.26333333333335,260,Medium Value
17064,2011-10-12 10:18:00,58,3,855.45,4,3,3,433,58,285.15000000000003,0.05084745762711865,14.499152542372881,174,Low Value
17065,2010-03-12 11:41:00,637,2,194.7,1,3,1,131,637,97.35,0.003134796238244514,0.30517241379310345,1274,Low Value
17066,2009-12-13 13:24:00,725,1,228.34,1,2,1,121,725,228.34,0.0013774104683195593,0.31451790633608817,725,Low Value
17067,2009-12-15 08:39:00,724,3,454.54,1,3,2,132,724,151.51333333333335,0.004137931034482759,0.6269517241379311,2172,Low Value
17068,2011-11-27 13:14:00,11,47,8987.68,5,5,5,555,11,191.2272340425532,3.9166666666666665,748.9733333333334,517,High Value
17069,2011-11-11 17:13:00,27,14,5517.2300000000005,4,5,5,455,27,394.08785714285716,0.5,197.04392857142858,378,High Value
17070,2011-08-17 17:01:00,113,2,437.42,3,3,2,332,113,218.71,0.017543859649122806,3.837017543859649,226,Low Value
17071,2011-11-11 16:31:00,27,13,3793.71,4,5,5,455,27,291.82384615384615,0.4642857142857143,135.48964285714285,351,Medium Value
17072,2010-03-24 16:33:00,624,1,273.35,1,2,1,121,624,273.35,0.0016,0.43736,624,Low Value
17073,2011-11-22 11:47:00,17,4,1446.09,5,4,4,544,17,361.5225,0.2222222222222222,80.33833333333332,68,Low Value
17074,2010-05-26 12:04:00,562,1,203.05,1,2,1,121,562,203.05,0.0017761989342806395,0.3606571936056839,562,Low Value
17075,2011-11-22 11:58:00,17,10,2236.63,5,5,4,554,17,223.663,0.5555555555555556,124.25722222222223,170,Low Value
17076,2011-11-03 17:53:00,35,6,1242.75,4,4,4,444,35,207.125,0.16666666666666666,34.520833333333336,210,Low Value
17077,2010-05-10 16:36:00,577,1,306.0,1,2,2,122,577,306.0,0.0017301038062283738,0.5294117647058824,577,Low Value
17078,2011-11-03 19:17:00,35,2,378.2,4,3,2,432,35,189.1,0.05555555555555555,10.505555555555555,70,Low Value
17079,2011-09-22 15:34:00,77,1,118.80000000000001,3,2,1,321,77,118.80000000000001,0.01282051282051282,1.5230769230769232,77,Low Value
17080,2011-11-17 12:59:00,21,7,957.53,4,4,3,443,21,136.79,0.3181818181818182,43.52409090909091,147,Low Value
17081,2011-11-14 12:56:00,24,6,949.39,4,4,3,443,24,158.23166666666665,0.24,37.9756,144,Low Value
17082,2011-11-06 15:17:00,32,6,4732.03,4,4,5,445,32,788.6716666666666,0.18181818181818182,143.39484848484847,192,Medium Value
17083,2011-08-22 15:43:00,108,9,4049.79,3,5,5,355,108,449.9766666666667,0.08256880733944955,37.154036697247705,972,Medium Value
17084,2011-11-04 14:54:00,34,3,5001.21,4,3,5,435,34,1667.07,0.08571428571428572,142.8917142857143,102,Medium Value
17085,2011-08-08 14:15:00,122,28,7847.67,3,5,5,355,122,280.2739285714286,0.22764227642276422,63.80219512195122,3416,High Value
17086,2011-12-02 13:54:00,6,6,2050.08,5,4,4,544,6,341.68,0.8571428571428571,292.86857142857144,36,Low Value
17087,2009-12-02 10:41:00,737,1,221.53,1,2,1,121,737,221.53,0.0013550135501355014,0.30017615176151763,737,Low Value
17088,2011-11-11 14:23:00,27,4,1991.01,4,4,4,444,27,497.7525,0.14285714285714285,71.1075,108,Low Value
17089,2010-11-18 15:33:00,385,1,128.45,2,2,1,221,385,128.45,0.0025906735751295338,0.3327720207253886,385,Low Value
17090,2011-12-05 13:44:00,3,13,3080.1800000000003,5,5,5,555,3,236.9369230769231,3.25,770.0450000000001,39,Medium Value
17091,2011-12-07 10:43:00,2,19,7495.75,5,5,5,555,2,394.5131578947368,6.333333333333333,2498.5833333333335,38,High Value
17092,2011-10-20 19:51:00,49,11,5511.41,4,5,5,455,49,501.0372727272727,0.22,110.2282,539,High Value
17093,2010-04-26 10:22:00,592,1,235.88,1,2,1,121,592,235.88,0.0016863406408094434,0.3977740303541315,592,Low Value
17094,2011-01-21 13:09:00,321,2,402.20000000000005,2,3,2,232,321,201.10000000000002,0.006211180124223602,1.2490683229813666,642,Low Value
17095,2011-11-17 12:21:00,22,7,2572.25,4,4,4,444,22,367.4642857142857,0.30434782608695654,111.83695652173913,154,Medium Value
17096,2011-11-24 15:01:00,14,11,3697.93,5,5,5,555,14,336.17545454545456,0.7333333333333333,246.52866666666665,154,Medium Value
17097,2011-12-07 17:05:00,1,9,1143.36,5,5,3,553,1,127.03999999999999,4.5,571.68,9,Low Value
17098,2010-11-23 12:13:00,381,3,591.0699999999999,2,3,2,232,381,197.0233333333333,0.007853403141361256,1.5473036649214658,1143,Low Value
17099,2010-06-24 16:25:00,532,1,582.17,1,2,2,122,532,582.17,0.001876172607879925,1.0922514071294558,532,Low Value
17100,2011-11-21 16:36:00,17,2,971.74,5,3,3,533,17,485.87,0.1111111111111111,53.98555555555556,34,Low Value
17101,2011-11-29 13:57:00,9,7,2507.05,5,4,4,544,9,358.15000000000003,0.7,250.705,63,Medium Value
17102,2011-03-23 10:08:00,261,1,25.5,2,2,1,221,261,25.5,0.003816793893129771,0.09732824427480916,261,Low Value
17103,2009-12-17 14:08:00,721,1,424.3,1,2,2,122,721,424.3,0.0013850415512465374,0.5876731301939059,721,Low Value
17104,2010-10-12 12:21:00,423,1,474.03,1,2,2,122,423,474.03,0.0023584905660377358,1.117995283018868,423,Low Value
17105,2011-07-03 15:53:00,158,2,665.78,3,3,3,333,158,332.89,0.012578616352201259,4.187295597484277,316,Low Value
17106,2010-11-15 14:11:00,388,1,481.58,2,2,2,222,388,481.58,0.002570694087403599,1.2379948586118252,388,Low Value
17107,2011-11-06 14:14:00,32,10,16052.72,4,5,5,455,32,1605.272,0.30303030303030304,486.4460606060606,320,High Value
17108,2010-02-14 12:22:00,663,1,174.95,1,2,1,121,663,174.95,0.0015060240963855422,0.2634789156626506,663,Low Value
17109,2011-11-10 16:59:00,28,8,1291.71,4,5,4,454,28,161.46375,0.27586206896551724,44.541724137931034,224,Low Value
17110,2011-06-27 12:58:00,164,3,499.9,3,3,2,332,164,166.63333333333333,0.01818181818181818,3.0296969696969698,492,Low Value
17111,2011-10-23 15:59:00,46,2,459.58,4,3,2,432,46,229.79,0.0425531914893617,9.778297872340426,92,Low Value
17112,2010-07-25 11:14:00,502,1,197.57,1,2,1,121,502,197.57,0.0019880715705765406,0.39278330019880714,502,Low Value
17113,2010-05-14 13:59:00,573,6,2305.59,1,4,4,144,573,384.26500000000004,0.010452961672473868,4.016707317073171,3438,Medium Value
17114,2011-12-04 12:17:00,5,8,801.12,5,5,3,553,5,100.14,1.3333333333333333,133.52,40,Low Value
17115,2011-12-01 14:30:00,7,7,2761.4900000000002,5,4,4,544,7,394.49857142857144,0.875,345.18625000000003,49,Medium Value
17116,2010-03-01 16:29:00,647,1,389.78,1,2,2,122,647,389.78,0.0015432098765432098,0.6015123456790124,647,Low Value
17117,2011-02-24 13:54:00,287,1,116.19999999999999,2,2,1,221,287,116.19999999999999,0.003472222222222222,0.4034722222222222,287,Low Value
17118,2011-01-26 12:19:00,317,1,157.02,2,2,1,221,317,157.02,0.0031446540880503146,0.4937735849056604,317,Low Value
17119,2011-12-06 14:40:00,2,2,606.91,5,3,2,532,2,303.455,0.6666666666666666,202.3033333333333,4,Low Value
17120,2011-04-20 15:21:00,232,1,307.46,2,2,2,222,232,307.46,0.004291845493562232,1.3195708154506436,232,Low Value
17121,2010-11-02 11:47:00,402,1,314.74,2,2,2,222,402,314.74,0.0024813895781637717,0.7809925558312655,402,Low Value
17122,2011-08-12 14:33:00,118,4,570.5,3,4,2,342,118,142.625,0.03361344537815126,4.794117647058823,472,Low Value
17123,2011-07-01 10:47:00,161,3,977.17,3,3,3,333,161,325.7233333333333,0.018518518518518517,6.031913580246913,483,Low Value
17124,2011-06-07 14:02:00,184,1,294.24,3,2,2,322,184,294.24,0.005405405405405406,1.5904864864864865,184,Low Value
17125,2011-10-20 14:41:00,49,1,230.5,4,2,1,421,49,230.5,0.02,4.61,49,Low Value
17126,2011-07-10 13:52:00,151,9,2016.43,3,5,4,354,151,224.04777777777778,0.05921052631578947,13.265986842105264,1359,Low Value
17127,2010-10-07 09:54:00,428,5,1155.0300000000002,1,4,3,143,428,231.00600000000003,0.011655011655011656,2.692377622377623,2140,Low Value
17128,2011-01-09 12:02:00,334,1,157.09,2,2,1,221,334,157.09,0.0029850746268656717,0.46892537313432836,334,Low Value
17129,2010-07-07 13:46:00,519,1,31.85,1,2,1,121,519,31.85,0.0019230769230769232,0.061250000000000006,519,Low Value
17131,2011-12-04 12:52:00,4,5,2463.17,5,4,4,544,4,492.634,1.0,492.634,20,Medium Value
17132,2010-09-13 16:31:00,451,2,1220.9099999999999,1,3,4,134,451,610.4549999999999,0.004424778761061947,2.7011283185840704,902,Low Value
17133,2011-11-24 12:27:00,15,12,14622.33,5,5,5,555,15,1218.5275,0.75,913.895625,180,High Value
17134,2011-08-25 09:53:00,106,3,625.3,3,3,3,333,106,208.4333333333333,0.028037383177570093,5.8439252336448595,318,Low Value
17135,2011-11-23 16:48:00,15,10,1722.18,5,5,4,554,15,172.21800000000002,0.625,107.63625,150,Low Value
17136,2010-02-15 13:13:00,661,1,231.68,1,2,1,121,661,231.68,0.0015105740181268882,0.34996978851963745,661,Low Value
17137,2010-10-19 14:51:00,415,6,1099.81,1,4,3,143,415,183.30166666666665,0.014423076923076924,2.6437740384615385,2490,Low Value
17138,2011-03-09 11:54:00,275,7,4417.27,2,4,5,245,275,631.0385714285715,0.025362318840579712,16.004601449275363,1925,Medium Value
17139,2011-11-24 10:12:00,15,25,19566.76,5,5,5,555,15,782.6704,1.5625,1222.9225,375,High Value
17140,2011-04-06 13:33:00,246,1,454.12,2,2,2,222,246,454.12,0.004048582995951417,1.8385425101214574,246,Low Value
17141,2010-10-17 14:54:00,417,4,727.58,1,4,3,143,417,181.895,0.009569377990430622,1.740622009569378,1668,Low Value
17142,2011-04-14 18:22:00,238,4,1275.25,2,4,4,244,238,318.8125,0.016736401673640166,5.335774058577406,952,Low Value
17143,2010-10-18 15:27:00,416,2,880.97,1,3,3,133,416,440.485,0.004796163069544364,2.1126378896882496,832,Low Value
17144,2011-12-08 17:57:00,0,2,984.57,5,3,3,533,0,492.285,2.0,984.57,0,Low Value
17145,2010-07-15 09:02:00,512,4,3120.91,1,4,5,145,512,780.2275,0.007797270955165692,6.08364522417154,2048,Medium Value
17146,2011-08-26 12:44:00,105,13,5852.64,3,5,5,355,105,450.20307692307694,0.12264150943396226,55.21358490566038,1365,High Value
17147,2011-11-17 12:32:00,22,9,3199.95,4,5,5,455,22,355.54999999999995,0.391304347826087,139.1282608695652,198,Medium Value
17148,2011-10-19 09:59:00,51,1,124.88,4,2,1,421,51,124.88,0.019230769230769232,2.4015384615384616,51,Low Value
17149,2010-09-14 14:56:00,450,1,143.10000000000002,1,2,1,121,450,143.10000000000002,0.0022172949002217295,0.3172949002217295,450,Low Value
17150,2010-11-28 11:27:00,376,6,1357.95,2,4,4,244,376,226.32500000000002,0.015915119363395226,3.6019893899204245,2256,Low Value
17151,2009-12-04 14:56:00,734,1,231.90000000000003,1,2,1,121,734,231.90000000000003,0.0013605442176870747,0.3155102040816327,734,Low Value
17152,2011-05-29 12:19:00,194,4,2016.5,2,4,4,244,194,504.125,0.020512820512820513,10.341025641025642,776,Low Value
17153,2011-11-15 13:42:00,23,1,213.78,4,2,1,421,23,213.78,0.041666666666666664,8.9075,23,Low Value
17154,2011-09-25 13:42:00,74,1,329.34,3,2,2,322,74,329.34,0.013333333333333334,4.3911999999999995,74,Low Value
17155,2011-11-22 12:38:00,17,7,892.46,5,4,3,543,17,127.49428571428572,0.3888888888888889,49.58111111111111,119,Low Value
