Customer ID,InvoiceDate,Recency,Purchase_Frequency,Monetary_Value,R_Score,F_Score,M_Score,RFM_Score,Segment
17471,22-08-2010 11:53,475,1,321.65,1,2,2,122,Others
17472,01-06-2011 14:57,191,4,922.35,2,4,3,243,At Risk
17473,27-10-2010 11:45,409,2,607,2,3,2,232,At Risk
17474,19-04-2010 10:43,600,1,1047,1,2,3,123,Others
17475,21-09-2011 14:55,79,1,194.37,3,2,1,321,Lost Customers
17476,09-11-2010 10:21,396,2,489.86,2,3,2,232,At Risk
17477,06-04-2010 10:06,613,2,1144.3,1,3,3,133,Loyal Customers
17478,27-10-2010 15:01,408,2,1272.8,2,3,4,234,At Risk
17479,17-03-2010 09:26,633,1,389.26,1,2,2,122,Others
17480,23-09-2011 11:39,78,2,882.23,3,3,3,333,At Risk
17481,06-12-2011 12:28,4,4,1255.59,5,4,4,544,At Risk
17482,09-08-2010 15:33,487,2,775.64,1,3,3,133,Loyal Customers
17483,05-10-2011 13:10,65,4,591.73,3,4,2,342,At Risk
17484,12-05-2010 15:41,576,2,209.57,1,3,1,131,Others
17486,23-03-2011 14:00,261,1,396.87,2,2,2,222,Lost Customers
17487,11-12-2009 15:06,728,1,160.55,1,2,1,121,Others
17488,08-03-2010 14:07,641,1,336.5,1,2,2,122,Others
17489,12-10-2011 08:56,59,2,376.64,4,3,2,432,At Risk
17490,09-12-2011 09:08,1,9,2750.5,5,5,4,554,At Risk
17491,08-12-2011 16:18,1,17,5653.67,5,5,5,555,At Risk
17492,05-04-2011 15:21,248,3,1122.42,2,3,3,233,At Risk
17493,19-11-2010 16:57,385,1,100.91,2,2,1,221,Lost Customers
17494,26-07-2010 10:06,502,1,54.7,1,2,1,121,Others
17495,02-12-2011 12:08,8,3,806.72,5,3,3,533,At Risk
17496,16-12-2010 08:39,359,4,1412.89,2,4,4,244,At Risk
17497,14-11-2010 14:17,390,2,287.25,2,3,2,232,At Risk
17498,25-09-2011 12:25,76,1,272.22,3,2,1,321,Lost Customers
17499,23-02-2011 09:14,290,2,1341.39,2,3,4,234,At Risk
17500,22-11-2011 14:25,17,3,1138,5,3,3,533,At Risk
17501,03-05-2011 09:47,221,2,288.6,2,3,2,232,At Risk
17502,30-11-2011 13:13,9,4,689.1,5,4,3,543,At Risk
17503,07-12-2011 09:18,3,2,558.96,5,3,2,532,At Risk
17504,17-05-2011 12:59,206,18,9490.17,2,5,5,255,At Risk
17505,01-07-2011 12:50,162,5,2435.48,3,4,4,344,At Risk
17506,25-09-2011 11:39,76,1,302.2,3,2,2,322,Lost Customers
17507,23-03-2011 11:48,262,2,605.58,2,3,2,232,At Risk
17508,04-03-2011 08:10,281,8,4579.23,2,5,5,255,At Risk
17509,13-10-2011 10:26,58,8,6083.64,4,5,5,455,At Risk
17510,15-11-2011 10:00,25,2,514.56,4,3,2,432,At Risk
17511,07-12-2011 10:12,3,60,172132.87,5,5,5,555,At Risk
17512,11-11-2011 12:11,29,18,5467.82,4,5,5,455,At Risk
17513,28-09-2011 16:42,72,3,1158.8,3,3,3,333,At Risk
17514,03-08-2011 15:45,128,2,522,3,3,2,332,At Risk
17515,08-11-2011 14:04,31,9,1602.51,4,5,4,454,At Risk
17516,24-11-2011 16:51,15,6,947.5,5,4,3,543,At Risk
17517,04-02-2011 11:48,309,1,153.94,2,2,1,221,Lost Customers
17518,10-10-2010 12:40,426,2,329.42,1,3,2,132,Others
17519,22-11-2011 16:43,17,15,4774.17,5,5,5,555,At Risk
17520,17-10-2011 12:04,54,1,546.81,4,2,2,422,Lost Customers
17521,10-11-2011 11:22,30,5,1278.06,4,4,4,444,At Risk
17522,08-12-2011 12:31,2,5,1070.71,5,4,3,543,At Risk
17523,28-11-2011 13:20,11,4,652.74,5,4,3,543,At Risk
17524,13-12-2010 14:32,361,3,539.14,2,3,2,232,At Risk
17525,15-12-2010 12:05,360,3,1161.9,2,3,3,233,At Risk
17526,05-12-2011 11:05,5,12,3939.24,5,5,5,555,At Risk
17527,17-10-2011 12:32,54,4,939.37,4,4,3,443,At Risk
17528,08-12-2011 13:27,1,8,3628.5,5,5,5,555,At Risk
17529,08-04-2010 17:51,610,2,1240.25,1,3,4,134,Loyal Customers
17530,08-12-2011 18:42,1,12,2791.69,5,5,4,554,At Risk
17531,02-06-2011 19:17,190,3,1266.82,2,3,4,234,At Risk
17532,19-11-2010 08:13,386,1,65.34,2,2,1,221,Lost Customers
17533,01-10-2010 09:14,435,1,34.8,1,2,1,121,Others
17534,17-10-2011 12:47,54,5,1668.83,4,4,4,444,At Risk
17535,04-03-2011 15:20,280,1,164.4,2,2,1,221,Lost Customers
17536,15-06-2011 13:23,177,3,364.83,3,3,2,332,At Risk
17537,10-11-2011 10:56,30,2,887.67,4,3,3,433,At Risk
17538,14-11-2011 12:12,26,1,98.42,4,2,1,421,Lost Customers
17539,01-04-2010 12:07,618,4,1176.84,1,4,3,143,Loyal Customers
17540,15-11-2011 11:56,25,6,1590.6,4,4,4,444,At Risk
17541,18-07-2010 11:36,510,1,119.86,1,2,1,121,Others
17542,15-03-2011 11:45,270,3,340.85,2,3,2,232,At Risk
17543,08-06-2010 12:41,550,1,120.05,1,2,1,121,Others
17544,14-11-2010 15:08,390,3,944.82,2,3,3,233,At Risk
17545,27-10-2011 14:04,43,6,1409.86,4,4,4,444,At Risk
17547,29-11-2010 09:41,376,2,727.85,2,3,3,233,At Risk
17548,20-04-2011 12:01,234,4,731.26,2,4,3,243,At Risk
17549,16-11-2011 09:59,24,2,148.86,4,3,1,431,At Risk
17550,26-05-2011 14:09,197,9,2506.64,2,5,4,254,At Risk
17551,15-12-2010 14:12,359,1,290.34,2,2,2,222,Lost Customers
17552,10-10-2011 17:00,60,12,2786.77,3,5,4,354,At Risk
17553,02-08-2011 10:00,130,4,3757.6,3,4,5,345,At Risk
17554,08-12-2011 14:15,1,5,1952.45,5,4,4,544,At Risk
17555,20-11-2011 12:22,20,5,1045.74,4,4,3,443,At Risk
17556,18-05-2011 10:48,206,2,300.67,2,3,2,232,At Risk
17557,25-11-2011 12:57,14,4,575.46,5,4,2,542,At Risk
17558,11-11-2010 14:36,393,1,259.17,2,2,1,221,Lost Customers
17559,15-07-2010 12:02,513,1,167.62,1,2,1,121,Others
17560,06-09-2011 09:18,95,8,1895.8,3,5,4,354,At Risk
17561,20-11-2011 12:53,19,4,703.02,5,4,3,543,At Risk
17562,25-11-2011 14:21,14,7,1122.38,5,4,3,543,At Risk
17563,10-05-2010 14:54,578,2,392.38,1,3,2,132,Others
17564,15-11-2011 13:27,24,3,454.01,4,3,2,432,At Risk
17565,02-05-2010 11:54,587,1,131.83,1,2,1,121,Others
17566,01-12-2011 19:54,8,2,869.77,5,3,3,533,At Risk
17567,02-12-2011 15:48,7,9,4838.08,5,5,5,555,At Risk
17568,16-03-2010 16:45,633,1,374.45,1,2,2,122,Others
17569,11-01-2011 14:15,332,1,344.14,2,2,2,222,Lost Customers
17570,23-11-2010 11:56,382,1,100,2,2,1,221,Lost Customers
17571,20-10-2011 15:57,50,5,1630.91,4,4,4,444,At Risk
17572,29-09-2011 17:53,71,10,652.21,3,5,3,353,At Risk
17573,10-11-2011 13:01,29,3,380.6,4,3,2,432,At Risk
17574,11-04-2011 09:47,243,1,185.65,2,2,1,221,Lost Customers
17575,10-02-2010 13:48,667,1,171.7,1,2,1,121,Others
17576,01-12-2011 17:56,8,41,8711.95,5,5,5,555,At Risk
17577,04-03-2010 13:01,645,2,348.75,1,3,2,132,Others
17578,05-05-2011 18:38,218,7,1047.33,2,4,3,243,At Risk
17579,05-12-2011 12:28,5,4,753.28,5,4,3,543,At Risk
17580,01-04-2011 12:41,253,5,541.02,2,4,2,242,At Risk
17581,09-12-2011 12:21,1,43,17951.17,5,5,5,555,At Risk
17582,17-04-2011 13:18,236,5,1446.95,2,4,4,244,At Risk
17583,28-05-2010 14:24,560,1,135.95,1,2,1,121,Others
17584,02-12-2011 17:12,7,6,5309.42,5,4,5,545,At Risk
17585,22-08-2011 13:30,109,7,2064.71,3,4,4,344,At Risk
17586,30-03-2010 13:12,619,1,167.4,1,2,1,121,Others
17587,21-03-2010 14:16,628,1,176.71,1,2,1,121,Others
17588,31-08-2011 13:37,100,7,2939.55,3,4,5,345,At Risk
17589,10-10-2011 16:58,60,18,13837.94,3,5,5,355,At Risk
17590,07-12-2011 12:55,2,3,1468.02,5,3,4,534,At Risk
17591,27-09-2011 13:42,73,8,2339.32,3,5,4,354,At Risk
17592,01-12-2009 10:49,739,1,148.3,1,2,1,121,Others
17593,06-12-2011 10:30,4,11,8092.32,5,5,5,555,At Risk
17594,15-09-2011 16:34,85,4,2497.88,3,4,4,344,At Risk
17595,27-11-2011 16:08,12,2,386.69,5,3,2,532,At Risk
17596,16-11-2011 14:11,23,13,4491.46,4,5,5,455,At Risk
17597,10-05-2011 11:54,214,5,3484.09,2,4,5,245,At Risk
17598,23-11-2010 17:43,381,1,409.98,2,2,2,222,Lost Customers
17599,19-08-2010 12:50,478,1,52.05,1,2,1,121,Others
17600,22-11-2011 09:43,18,1,161.67,5,2,1,521,Lost Customers
17601,14-04-2011 18:02,239,2,413.08,2,3,2,232,At Risk
17602,07-12-2011 13:53,2,14,7354.43,5,5,5,555,At Risk
17603,22-09-2011 14:18,78,4,1788.38,3,4,4,344,At Risk
17604,06-05-2011 13:43,217,6,942.38,2,4,3,243,At Risk
17605,28-04-2010 14:45,590,1,160.75,1,2,1,121,Others
17606,02-12-2009 13:32,737,1,87.3,1,2,1,121,Others
17607,28-11-2010 13:11,376,1,333.81,2,2,2,222,Lost Customers
17608,06-11-2011 13:06,33,4,488.06,4,4,2,442,At Risk
17609,30-10-2011 12:28,41,11,1887.9,4,5,4,454,At Risk
17610,17-06-2010 16:34,540,5,1511.94,1,4,4,144,Champions
17611,02-12-2011 13:29,7,28,8337.53,5,5,5,555,At Risk
17612,17-10-2011 14:59,53,18,5394.86,4,5,5,455,At Risk
17613,17-11-2011 10:51,23,14,4544.55,4,5,5,455,At Risk
17614,13-10-2011 16:01,57,1,386.32,4,2,2,422,Lost Customers
17615,01-08-2011 14:06,130,6,721.8,3,4,3,343,At Risk
17616,19-06-2011 10:11,174,4,734.4,3,4,3,343,At Risk
17617,30-05-2010 12:48,559,1,385.19,1,2,2,122,Others
17618,04-12-2011 11:50,6,11,4001.64,5,5,5,555,At Risk
17619,31-01-2011 14:18,312,1,214.37,2,2,1,221,Lost Customers
17620,11-10-2011 12:08,60,1,81.44,3,2,1,321,Lost Customers
17621,18-11-2011 17:11,21,6,3175.12,4,4,5,445,At Risk
17622,21-04-2010 12:36,598,2,1130.21,1,3,3,133,Loyal Customers
17623,07-11-2011 11:32,33,7,2365.77,4,4,4,444,At Risk
17624,25-11-2011 10:52,15,4,1568.63,5,4,4,544,At Risk
17625,21-11-2011 13:36,18,8,5978.9,5,5,5,555,At Risk
17626,16-04-2010 12:15,603,1,254,1,2,1,121,Others
17627,18-08-2010 11:27,479,1,296.36,1,2,2,122,Others
17628,19-09-2011 15:21,81,1,75.75,3,2,1,321,Lost Customers
17629,04-12-2011 10:56,6,10,2455.52,5,5,4,554,At Risk
17630,23-06-2011 11:58,170,2,503.6,3,3,2,332,At Risk
17631,08-12-2011 09:47,2,7,998.49,5,4,3,543,At Risk
17633,08-11-2011 13:25,31,7,2057.39,4,4,4,444,At Risk
17634,03-11-2011 13:09,36,9,2358.59,4,5,4,454,At Risk
17635,11-10-2010 15:12,424,3,1265.58,1,3,4,134,Loyal Customers
17636,20-11-2011 14:40,19,1,285.56,5,2,1,521,Lost Customers
17637,08-11-2011 12:51,31,2,547.06,4,3,2,432,At Risk
17638,02-03-2010 14:32,647,2,842.4,1,3,3,133,Loyal Customers
17639,08-03-2011 15:22,276,6,615.17,2,4,3,243,At Risk
17640,14-09-2011 09:13,87,6,3168.94,3,4,5,345,At Risk
17642,12-08-2011 09:11,120,5,1824.49,3,4,4,344,At Risk
17643,01-12-2010 14:38,373,2,439.7,2,3,2,232,At Risk
17644,08-12-2011 13:43,1,20,6028.6,5,5,5,555,At Risk
17646,04-05-2011 13:17,219,12,3898.79,2,5,5,255,At Risk
17647,05-10-2011 15:38,65,3,331.66,3,3,2,332,At Risk
17648,10-10-2011 09:41,61,5,2216.37,3,4,4,344,At Risk
17649,24-07-2011 15:53,138,3,1578.89,3,3,4,334,At Risk
17650,18-11-2011 14:52,21,1,166.08,4,2,1,421,Lost Customers
17651,28-11-2011 10:29,12,16,5703.52,5,5,5,555,At Risk
17652,14-11-2011 12:55,25,12,4867.72,4,5,5,455,At Risk
17653,03-11-2011 12:46,37,4,1207.56,4,4,3,443,At Risk
17654,07-03-2011 13:17,277,1,117.55,2,2,1,221,Lost Customers
17655,29-11-2011 11:34,11,9,2976.38,5,5,5,555,At Risk
17656,27-09-2011 13:04,73,5,1674.69,3,4,4,344,At Risk
17657,05-10-2010 14:52,430,1,126,1,2,1,121,Others
17658,14-11-2011 12:07,26,2,595.42,4,3,2,432,At Risk
17659,22-11-2011 13:29,17,14,3586.99,5,5,5,555,At Risk
17660,21-07-2011 13:37,141,2,342.22,3,3,2,332,At Risk
17662,16-02-2010 09:38,662,2,412.92,1,3,2,132,Others
17663,14-11-2011 08:56,26,17,5175.83,4,5,5,455,At Risk
17664,21-11-2011 11:29,19,4,1166.23,5,4,3,543,At Risk
17665,03-08-2010 13:12,493,1,563.1,1,2,2,122,Others
17666,06-12-2011 09:06,4,5,2047.8,5,4,4,544,At Risk
17667,04-10-2011 14:32,66,9,3950.7,3,5,5,355,At Risk
17668,08-12-2011 13:25,1,2,347.75,5,3,2,532,At Risk
17669,28-10-2011 08:53,43,10,6142.35,4,5,5,455,At Risk
17670,26-04-2011 09:12,228,1,205.7,2,2,1,221,Lost Customers
17671,24-11-2011 12:21,16,5,2009.16,5,4,4,544,At Risk
17672,20-10-2011 14:18,50,7,5778.63,4,4,5,445,At Risk
17673,08-12-2011 12:50,2,13,4173.88,5,5,5,555,At Risk
17674,26-09-2011 13:35,74,2,551.04,3,3,2,332,At Risk
17675,08-12-2011 18:03,1,70,37642.48,5,5,5,555,At Risk
17676,05-12-2011 15:16,4,10,2448.64,5,5,4,554,At Risk
17677,08-12-2011 09:56,2,54,35058.46,5,5,5,555,At Risk
17678,21-03-2011 11:52,264,2,599.76,2,3,2,232,At Risk
17679,18-10-2011 07:43,53,7,3577.61,4,4,5,445,At Risk
17680,16-11-2011 12:42,24,3,497.45,4,3,2,432,At Risk
17681,21-04-2010 17:22,597,5,731.2,1,4,3,143,Loyal Customers
17682,29-11-2011 15:59,10,11,4065.28,5,5,5,555,At Risk
17683,19-11-2010 10:11,386,3,819.01,2,3,3,233,At Risk
17684,27-10-2011 11:10,44,1,239.41,4,2,1,421,Lost Customers
17685,23-11-2011 11:36,17,12,5454.95,5,5,5,555,At Risk
17686,02-12-2011 15:39,7,9,8296.81,5,5,5,555,At Risk
17687,15-10-2010 12:30,421,1,432.68,1,2,2,122,Others
17688,11-11-2010 10:41,394,1,304.2,2,2,2,222,Lost Customers
17689,16-11-2010 13:22,388,2,317.08,2,3,2,232,At Risk
17690,09-11-2011 15:17,30,20,6963.8,4,5,5,455,At Risk
17691,16-12-2010 17:20,358,4,637.55,2,4,3,243,At Risk
17692,04-08-2011 14:01,127,12,2975.8,3,5,5,355,At Risk
17693,25-07-2011 15:48,137,1,200.47,3,2,1,321,Lost Customers
17694,21-07-2011 12:00,142,3,1695.97,3,3,4,334,At Risk
17695,31-07-2011 10:40,132,5,1746.04,3,4,4,344,At Risk
17696,01-11-2011 13:43,38,27,7679.59,4,5,5,455,At Risk
17697,17-04-2011 15:40,236,1,338.95,2,2,2,222,Lost Customers
17698,24-03-2011 11:34,261,1,154.95,2,2,1,221,Lost Customers
17699,20-08-2010 09:39,477,2,442,1,3,2,132,Others
17700,23-11-2011 11:51,17,14,6679.97,5,5,5,555,At Risk
17701,01-04-2011 12:25,253,1,417.95,2,2,2,222,Lost Customers
17702,09-11-2011 16:03,30,6,3144.04,4,4,5,445,At Risk
17703,04-11-2011 15:51,35,4,1094.84,4,4,3,443,At Risk
17704,24-06-2011 09:40,169,2,885.19,3,3,3,333,At Risk
17705,06-12-2011 13:45,3,11,2083.9,5,5,4,554,At Risk
17706,05-12-2011 13:34,4,31,20272.15,5,5,5,555,At Risk
17707,07-06-2011 15:03,185,8,609.3,3,5,3,353,At Risk
17708,05-06-2011 10:12,188,4,884.18,3,4,3,343,At Risk
17709,23-06-2011 11:55,170,5,671.01,3,4,3,343,At Risk
17710,12-10-2010 07:49,424,1,293.5,1,2,2,122,Others
17711,29-11-2011 11:40,11,2,385.1,5,3,2,532,At Risk
17712,26-10-2011 12:28,45,1,522.91,4,2,2,422,Lost Customers
17713,22-11-2010 16:50,382,4,1198.09,2,4,3,243,At Risk
17714,23-01-2011 10:32,321,5,1410.18,2,4,4,244,At Risk
17715,23-05-2011 12:32,201,2,489.6,2,3,2,232,At Risk
17716,17-11-2011 12:00,23,24,15956.97,4,5,5,455,At Risk
17717,14-10-2010 12:54,421,1,376.92,1,2,2,122,Others
17718,21-04-2011 13:39,232,2,439.18,2,3,2,232,At Risk
17719,02-11-2011 10:36,38,15,5396.04,4,5,5,455,At Risk
17720,13-11-2011 15:04,26,10,2666.91,4,5,4,454,At Risk
17721,18-02-2010 15:18,659,1,307.21,1,2,2,122,Others
17722,04-09-2011 15:22,96,5,3520.22,3,4,5,345,At Risk
17723,04-08-2011 18:37,127,7,3378.4,3,4,5,345,At Risk
17724,29-09-2011 15:26,71,3,1033,3,3,3,333,At Risk
17725,23-11-2011 16:34,16,11,3439.08,5,5,5,555,At Risk
17726,09-11-2010 13:37,395,7,1092.06,2,4,3,243,At Risk
17727,24-11-2011 17:06,15,1,1060.25,5,2,3,523,Lost Customers
17728,06-12-2011 08:52,4,5,4238.76,5,4,5,545,At Risk
17729,22-04-2010 15:03,596,1,438.65,1,2,2,122,Others
17730,06-12-2011 15:43,3,20,7773.8,5,5,5,555,At Risk
17731,21-09-2011 15:02,79,6,1708.99,3,4,4,344,At Risk
17732,02-12-2010 09:29,373,8,2166.42,2,5,4,254,At Risk
17733,01-11-2011 08:16,39,2,692.19,4,3,3,433,At Risk
17734,17-10-2011 12:33,54,6,1442.32,4,4,4,444,At Risk
17735,07-12-2011 16:47,2,26,16790.33,5,5,5,555,At Risk
17736,30-11-2011 15:36,9,3,377.44,5,3,2,532,At Risk
17737,30-11-2011 15:16,9,2,168.24,5,3,1,531,At Risk
17738,20-11-2011 15:05,19,13,4183.56,5,5,5,555,At Risk
17739,28-11-2011 09:12,12,18,7730.59,5,5,5,555,At Risk
17740,15-11-2010 16:33,389,6,426.9,2,4,2,242,At Risk
17741,29-10-2010 11:59,407,2,101.1,2,3,1,231,At Risk
17742,18-08-2011 15:28,113,11,2098.48,3,5,4,354,At Risk
17743,17-09-2010 14:54,448,1,229.2,1,2,1,121,Others
17744,06-12-2011 12:11,4,7,2649.14,5,4,4,544,At Risk
17745,19-08-2010 12:30,478,2,600.34,1,3,2,132,Others
17746,13-04-2011 14:31,240,4,904.18,2,4,3,243,At Risk
17747,19-08-2011 08:13,113,1,71.4,3,2,1,321,Lost Customers
17748,30-06-2010 13:49,527,1,358.15,1,2,2,122,Others
17749,14-06-2011 15:45,178,3,1026.18,3,3,3,333,At Risk
17750,04-12-2011 14:09,5,9,1710.45,5,5,4,554,At Risk
17751,14-10-2010 13:57,421,1,157.86,1,2,1,121,Others
17752,15-12-2010 16:19,359,1,80.64,2,2,1,221,Lost Customers
17753,01-09-2010 15:49,464,4,382.06,1,4,2,142,Others
17754,09-12-2011 11:20,1,13,4451.22,5,5,5,555,At Risk
17756,29-11-2010 12:20,376,3,728.75,2,3,3,233,At Risk
17757,08-12-2011 15:31,1,56,9074.05,5,5,5,555,At Risk
17758,20-11-2011 14:45,19,12,4964.03,5,5,5,555,At Risk
17759,22-11-2011 16:02,17,5,1261.88,5,4,4,544,At Risk
17760,18-11-2011 10:56,22,6,746.39,4,4,3,443,At Risk
17761,07-11-2011 10:23,33,1,712.78,4,2,3,423,Lost Customers
17762,09-09-2010 17:40,456,1,129.75,1,2,1,121,Others
17763,21-03-2011 14:25,263,4,86.15,2,4,1,241,At Risk
17764,20-10-2011 11:03,51,5,1513.57,4,4,4,444,At Risk
17765,04-07-2011 12:41,159,4,524,3,4,2,342,At Risk
17766,23-11-2010 14:29,381,2,299.61,2,3,2,232,At Risk
17767,24-11-2011 14:42,15,2,413.05,5,3,2,532,At Risk
17768,01-12-2011 13:22,8,7,3292.73,5,4,5,545,At Risk
17769,27-11-2011 11:18,13,17,7053.38,5,5,5,555,At Risk
17770,25-05-2011 12:34,199,5,1143.27,2,4,3,243,At Risk
17771,14-10-2011 11:43,57,4,387.41,4,4,2,442,At Risk
17772,29-11-2011 11:05,11,3,360.75,5,3,2,532,At Risk
17773,13-07-2010 14:07,514,2,575.37,1,3,2,132,Others
17774,04-09-2011 12:49,97,9,3273.83,3,5,5,355,At Risk
17775,30-03-2011 10:50,255,1,56.4,2,2,1,221,Lost Customers
17776,18-11-2010 12:14,387,2,330.56,2,3,2,232,At Risk
17777,15-11-2011 12:02,25,3,647.56,4,3,3,433,At Risk
17778,16-02-2010 12:44,662,1,197.7,1,2,1,121,Others
17779,18-11-2011 14:15,21,3,650.32,4,3,3,433,At Risk
17780,10-02-2010 13:43,667,3,346.56,1,3,2,132,Others
17781,03-07-2011 16:00,159,2,188.02,3,3,1,331,At Risk
17782,22-11-2010 11:15,383,2,679.02,2,3,3,233,At Risk
17783,28-09-2011 16:07,72,3,376.96,3,3,2,332,At Risk
17784,07-06-2010 16:08,550,1,112.86,1,2,1,121,Others
17785,17-10-2011 13:43,53,3,403.38,4,3,2,432,At Risk
17786,15-09-2011 12:51,85,2,266.85,3,3,1,331,At Risk
17787,10-07-2011 11:24,153,4,1817.54,3,4,4,344,At Risk
17788,27-09-2011 10:09,74,2,1117.9,3,3,3,333,At Risk
17789,03-03-2011 13:14,281,2,397.15,2,3,2,232,At Risk
17790,13-11-2011 11:30,27,20,2779.41,4,5,4,454,At Risk
17791,10-11-2011 12:09,30,1,106.1,4,2,1,421,Lost Customers
17792,29-08-2010 14:30,467,2,368.35,1,3,2,132,Others
17793,14-11-2011 14:24,25,1,300.34,4,2,2,422,Lost Customers
17794,22-01-2010 10:18,687,2,147.3,1,3,1,131,Others
17795,13-06-2011 12:36,180,2,342.83,3,3,2,332,At Risk
17796,30-10-2011 15:38,40,7,1236.39,4,4,4,444,At Risk
17797,17-11-2011 13:21,22,8,1971.87,4,5,4,454,At Risk
17798,07-05-2010 11:42,582,1,178.07,1,2,1,121,Others
17799,17-11-2011 15:16,22,20,6246.93,4,5,5,455,At Risk
17800,02-11-2011 12:57,37,9,1187.21,4,5,3,453,At Risk
17801,14-09-2010 14:32,451,3,770.03,1,3,3,133,Loyal Customers
17802,18-09-2011 14:56,82,10,4946.22,3,5,5,355,At Risk
17803,12-11-2010 13:53,392,1,184.66,2,2,1,221,Lost Customers
17804,28-11-2010 14:01,376,3,383.78,2,3,2,232,At Risk
17805,27-09-2011 11:49,74,2,927.03,3,3,3,333,At Risk
17806,28-11-2011 14:12,11,1,546.04,5,2,2,522,Lost Customers
17807,09-11-2010 16:21,395,3,437.87,2,3,2,232,At Risk
17808,09-06-2010 10:44,549,4,262.64,1,4,1,141,Others
17809,23-11-2011 12:59,16,20,10085.89,5,5,5,555,At Risk
17810,09-02-2010 10:47,669,2,373.16,1,3,2,132,Others
17811,05-12-2011 13:46,4,47,9519.8,5,5,5,555,At Risk
17812,27-11-2011 11:47,13,7,911.99,5,4,3,543,At Risk
17813,25-11-2011 16:13,14,5,1698.07,5,4,4,544,At Risk
17814,29-11-2010 14:21,375,2,1609.37,2,3,4,234,At Risk
17815,11-11-2010 14:39,393,1,591.96,2,2,2,222,Lost Customers
17816,03-11-2011 11:34,37,6,96.11,4,4,1,441,At Risk
17817,05-12-2011 14:39,4,6,788.15,5,4,3,543,At Risk
17818,02-12-2009 11:34,738,1,124.78,1,2,1,121,Others
17819,29-09-2011 10:52,72,12,6021.05,3,5,5,355,At Risk
17820,30-11-2010 17:43,374,1,180.61,2,2,1,221,Lost Customers
17821,29-10-2010 13:20,406,1,334.62,2,2,2,222,Lost Customers
17822,15-10-2010 13:47,420,5,2162.93,1,4,4,144,Champions
17823,14-10-2010 16:24,421,2,449.25,1,3,2,132,Others
17824,19-10-2011 14:14,51,1,298.4,4,2,2,422,Lost Customers
17825,20-04-2010 12:01,599,4,701.96,1,4,3,143,Loyal Customers
17826,30-11-2010 13:23,374,1,133.34,2,2,1,221,Lost Customers
17827,04-12-2011 15:00,5,6,2376.17,5,4,4,544,At Risk
17828,17-11-2011 08:41,23,4,1820.09,4,4,4,444,At Risk
17829,14-02-2011 12:46,299,5,4756.74,2,4,5,245,At Risk
17830,08-12-2011 12:28,2,3,398.7,5,3,2,532,At Risk
17831,06-11-2011 15:09,33,1,35.4,4,2,1,421,Lost Customers
17832,21-10-2011 11:43,50,1,155.37,4,2,1,421,Lost Customers
17833,16-12-2009 13:40,723,1,338.46,1,2,2,122,Others
17834,21-10-2010 12:09,415,2,689.67,1,3,3,133,Loyal Customers
17835,07-12-2011 11:48,3,3,342.24,5,3,2,532,At Risk
17836,23-10-2011 16:13,47,1,110.21,4,2,1,421,Lost Customers
17837,28-10-2011 16:13,42,8,1541.23,4,5,4,454,At Risk
17838,13-11-2011 11:20,27,13,5604.64,4,5,5,455,At Risk
17839,28-10-2011 17:27,42,1,318.15,4,2,2,422,Lost Customers
17840,22-09-2010 12:24,444,1,175.9,1,2,1,121,Others
17841,08-12-2011 12:07,2,211,68545.25,5,5,5,555,At Risk
17842,16-04-2010 14:23,602,1,430.69,1,2,2,122,Others
17843,09-02-2011 15:33,303,2,320.4,2,3,2,232,At Risk
17844,25-08-2011 11:27,107,1,51.56,3,2,1,321,Lost Customers
17845,02-06-2010 15:20,555,4,596.09,1,4,2,142,Others
17846,15-09-2011 15:20,85,1,2033.1,3,2,4,324,Lost Customers
17847,12-07-2010 10:00,516,2,129.69,1,3,1,131,Others
17848,19-09-2011 16:49,81,30,3559.11,3,5,5,355,At Risk
17849,05-05-2011 13:46,218,8,1063.76,2,5,3,253,At Risk
17850,02-12-2010 15:27,372,155,51208.87,2,5,5,255,At Risk
17851,13-10-2010 15:13,422,6,1552.35,1,4,4,144,Champions
17852,28-11-2011 12:36,12,5,657.81,5,4,3,543,At Risk
17853,28-10-2010 15:29,407,3,1596.29,2,3,4,234,At Risk
17854,07-06-2011 16:21,185,6,1068.5,3,4,3,343,At Risk
17855,02-12-2010 09:44,373,1,208.97,2,2,1,221,Lost Customers
17856,08-12-2011 09:40,2,4,1418.03,5,4,4,544,At Risk
17857,05-12-2011 13:13,4,24,27347.04,5,5,5,555,At Risk
17858,04-12-2011 11:56,6,30,12518.65,5,5,5,555,At Risk
17859,08-02-2011 10:32,305,1,141.92,2,2,1,221,Lost Customers
17860,06-12-2010 12:41,369,4,717.39,2,4,3,243,At Risk
17861,06-12-2011 16:21,3,18,5088.29,5,5,5,555,At Risk
17862,20-01-2011 12:23,324,4,1254.89,2,4,4,244,At Risk
17863,11-10-2011 13:45,59,12,5360.48,4,5,5,455,At Risk
17864,27-11-2011 11:15,13,5,876.57,5,4,3,543,At Risk
17865,09-11-2011 12:08,31,46,26312.19,4,5,5,455,At Risk
17866,20-07-2011 11:07,143,3,1134.95,3,3,3,333,At Risk
17867,09-11-2011 14:15,30,15,1582.05,4,5,4,454,At Risk
17868,18-11-2010 18:55,386,1,227.15,2,2,1,221,Lost Customers
17869,24-08-2011 16:16,107,7,813.64,3,4,3,343,At Risk
17870,07-12-2011 15:07,2,13,2753.29,5,5,4,554,At Risk
